iTotalExp,iFoodAtHome,iFoodAway,iHousing,otherHousing,iUtilites,iClothingAndBeauty,iTransportation,iHealthcare,iEntertainment,iMiscellaneous,iCharitableAndFamilyGiving,iInsurance,iEducation,iHousingPrinciple,ExpInc
1.0,0.14398230996050274,0.051759971698947554,0.2396314935767525,0.13791282560793636,0.10099232446855554,0.021448067380590824,0.10263506507924859,0.1221520184257916,0.04675883325900544,0.008464206883704127,0.022193463284841435,0.0020698908038515023,0.0,0.07409268218332082,1.0
1.0,0.14972300837362781,0.05803804999841824,0.24172066979288592,0.10478472159695133,0.10593758593249994,0.025751156514565634,0.10419764292475903,0.12110459612637584,0.050502758357201784,0.010034786692721197,0.023021696967632194,0.005183326722361066,0.0,0.06167276660672178,1.0
1.0,0.13324616430324443,0.05603697419692936,0.2417726444904503,0.11998972650716809,0.1028298802982426,0.023154014185721918,0.11138489796553709,0.12354186448329,0.04385613996855688,0.01404277508833647,0.024476856103648127,0.005667543545600299,0.0,0.07023385167774439,0.9744556105433683
1.0,0.1330565199674973,0.05464534131445443,0.21502965517077044,0.13044700791360564,0.10466809799431442,0.027224376097622585,0.12224078235320751,0.12681666217887466,0.04710322954222139,0.013747894113526048,0.01962078554629138,0.0053991712279313825,0.0,0.06832055702633341,0.7592772213938733
1.0,0.12462987057543735,0.06073356756470901,0.20604370269718641,0.14387507096651256,0.09808763003971503,0.02824084777830564,0.12836689391975967,0.12018132462956464,0.048696466993087134,0.008796788183480177,0.02815496682547723,0.00419243277357017,0.0,0.06613467094920525,0.7041164351207172
1.0,0.13270817003236066,0.06012464764035398,0.21499381245252952,0.15109185420869112,0.08720471416266352,0.028218218100314635,0.10696231124370653,0.12383073970543701,0.053823493986661336,0.010503442571314477,0.02447795299135719,0.0060606429046099405,0.0,0.0632110122766869,0.6947561845440383
1.0,0.1213903215341868,0.05304096399136808,0.2027844042520181,0.15854009656839008,0.0970439917442019,0.02695621512089855,0.11018105397768678,0.1335628282220415,0.0507336658846539,0.012023939933897198,0.027920770666528757,0.005821748104128369,0.0,0.08134481121208845,0.5947929339050233
1.0,0.11682366885109753,0.0657210965311358,0.21973116816923755,0.16759434788677027,0.09805604620840026,0.031637264680483966,0.11302929325755075,0.10732484500549033,0.04267985061862037,0.007111578924793743,0.025731847175508592,0.004558992690910846,0.0,0.09233049791429543,0.4844010889094535
1.0,0.11013986819470048,0.06616512578980377,0.24887493816047346,0.18025235710102058,0.08744857744612401,0.0316231068754035,0.1243363229396855,0.07457702915715676,0.04190329824246162,0.0077749346473548805,0.023776758013509956,0.003127539452034124,0.0,0.07828768870774251,0.33977190057270684
