NEWID,INCLASS,FINCBTXM,iTotalExp,iFoodAtHome,iFoodAway,iHousing,otherHousing,iUtilites,iClothingAndBeauty,iTransportation,iHealthcare,iEntertainment,iMiscellaneous,iCharitableAndFamilyGiving,iInsurance,iEducation,iHousingPrinciple
3049612,8,113571.0,58874.800000000025,5252.000000000005,3788.0,8436.0,12908.000000000005,5380.0,1083.9999999999998,4180.0,9894.800000000001,3648.0,1584.0,1400.0,1320.0,0.0,3660.0
3050614,1,37399.0,48153.59999999999,2520.0,1556.0000000000002,6768.0,14632.000000000004,3760.0,7332.0,3891.9999999999986,3109.6000000000004,3440.0,944.0,200.0,0.0,0.0,4236.0
3050662,5,80000.0,52474.80000000001,4620.0,5800.000000000004,10500.0,9100.0,3372.0,1600.0,1912.0,10610.800000000001,4160.0,0.0,800.0,0.0,0.0,1068.0
3052584,3,54950.0,33745.600000000006,5460.0,1820.000000000004,5380.0,1428.0,5020.0,0.0,2828.0,2517.6000000000004,7656.0,1635.999999999996,0.0,0.0,0.0,976.0
3053254,2,49772.0,31294.80000000001,2600.0000000000005,2800.0000000000036,9528.0,3419.9999999999995,3776.0,716.0,2492.0,4922.799999999999,640.0,159.99999999999963,240.0,0.0,0.0,8988.0
3054004,1,18102.0,38216.000000000015,6500.000000000004,1040.0000000000005,13200.0,3424.0,5828.0,3560.0,1740.0,0.0,1744.0,1180.0000000000005,0.0,0.0,0.0,6900.0
3054083,3,50500.0,38944.00000000001,6240.0,4039.9999999999964,3168.0,7148.0,9216.0,219.9999999999996,2748.0,1832.0,3996.0,136.0,200.0,0.0,0.0,760.0
3055603,3,52597.8,33057.60000000001,4160.000000000005,519.9999999999995,10800.0,300.0,4452.0,459.9999999999996,960.0,7425.599999999999,960.0,1820.000000000004,1200.0,0.0,0.0,0.0
3056942,3,50804.6,21369.59999999999,5259.999999999995,1040.0000000000005,3948.0,2016.0000000000005,1596.0,1004.0,876.0,3025.6000000000004,1872.0,652.0000000000001,80.0,0.0,0.0,2472.0
3057763,6,83345.2,70513.59999999999,6440.0,1788.0,6024.0,27440.0,3620.0,1288.0000000000002,6352.0,9085.599999999999,7380.0,420.0,400.0,276.0,0.0,4692.0
3057933,1,6155.0,104033.59999999998,5435.999999999995,4492.000000000004,14952.0,25767.999999999996,6060.0,1639.999999999996,18032.0,16593.600000000002,6260.0,0.0,4800.0,0.0,0.0,2064.0
3058094,3,57562.0,27321.999999999993,3639.9999999999964,728.0000000000005,4404.0,1326.0,2044.0,0.0,3112.0,3483.9999999999964,876.0,3483.9999999999964,3220.0,1004.0,0.0,876.0
3058462,1,12646.2,24800.0,3639.9999999999964,1259.9999999999998,11400.0,432.0,3048.0,804.0,720.0,2600.0,896.0,0.0,0.0,0.0,0.0,0.0
3058472,1,28007.0,22306.79999999999,2184.0,468.0,480.0000000000004,5856.0,3828.0,475.99999999999955,4216.0,3418.7999999999997,900.0,0.0,480.0,0.0,0.0,3.9999999999999964
3058954,6,86191.0,29746.79999999999,5487.999999999995,579.9999999999995,6012.0,6244.0,5440.0,0.0,924.0,1738.8000000000002,2676.0,540.0,104.0,0.0,0.0,1392.0
3062502,2,42537.0,18490.800000000003,1839.9999999999995,780.0,3936.0,2131.9999999999995,2044.0,0.0,4316.0,2662.8,780.0,0.0,0.0,0.0,0.0,3144.0
3063192,1,39010.0,33815.6,3831.9999999999964,1455.999999999996,11304.000000000004,886.0,6072.0,0.0,1680.0,5617.6,2268.0,600.0,100.0,0.0,0.0,9952.000000000004
3063873,4,69000.0,34617.600000000006,3120.0,3120.0,6324.0,2568.000000000004,4040.0,0.0,1536.0,2517.6000000000004,9132.0,1299.999999999996,960.0,0.0,0.0,2260.0
3064832,6,86717.0,37180.0,5211.999999999995,1420.0,13692.0,4460.0,5216.0,8.000000000000004,2556.0,2808.0000000000005,1808.0,0.0,0.0,0.0,0.0,11884.0
3065134,10,362314.0,83462.8,6100.000000000005,1299.999999999996,26592.0,16020.000000000004,8420.0,6112.0,6152.000000000001,6358.8,5688.0,0.0,320.0,400.0,0.0,12828.0
3068713,9,139267.0,50970.799999999974,3059.9999999999964,4879.999999999996,8508.0,8060.0,4492.0,339.99999999999994,8212.0,10318.800000000001,3100.0,0.0,0.0,0.0,0.0,3516.0
3070544,3,55592.0,19714.800000000003,987.9999999999995,260.0000000000004,7608.0,1691.9999999999995,1992.0,760.0,1735.9999999999998,3258.8,696.0,84.0,640.0,0.0,0.0,0.0
3073143,6,82480.4,84399.99999999999,12999.99999999996,3380.0000000000036,4800.0,30500.0,6360.0,480.0,2360.0,20000.00000000004,820.0,2000.0,0.0,700.0,0.0,3228.0
3074013,2,49950.0,58050.79999999999,8399.999999999996,2160.0,13600.000000000007,5100.0,4560.0,1124.0000000000002,2624.0,10806.8,3956.0,0.0,5720.0,0.0,0.0,9896.000000000004
3074613,3,51055.8,31205.599999999995,8319.999999999996,519.9999999999995,3816.0,780.0,8820.0,96.0,3000.0,4773.599999999999,1080.0,0.0,0.0,0.0,0.0,2160.0
3074794,3,50127.0,42542.8,4520.000000000005,1920.0,14400.0,3360.0,3396.0,800.0,8196.0,2858.8,1632.0,260.0000000000004,1200.0,0.0,0.0,0.0
3076813,7,91397.6,37606.8,7500.0,6300.0,1576.0,4636.000000000005,2364.0,1911.9999999999998,2695.9999999999995,3858.7999999999997,3852.0,740.0,1320.0,852.0,0.0,1572.0
3076852,4,62000.2,34156.00000000001,1040.0000000000005,3900.0,16860.0,2300.000000000004,3620.0,420.0,1200.0,672.0,1096.0,0.0,3048.0,0.0,0.0,7868.0
3077324,5,79000.0,28994.800000000003,6400.0000000000055,1740.0,9000.0,3744.0,3072.0,0.0,2280.0,2758.7999999999997,0.0,0.0,0.0,0.0,0.0,0.0
3078224,7,96012.0,70593.59999999996,5940.0,1779.999999999996,16020.000000000004,17712.000000000004,5460.0,2792.0,8948.0,5573.599999999996,3304.0,0.0,3064.0,0.0,0.0,11396.000000000004
3079363,1,22053.6,18568.000000000004,1844.000000000004,24.0,5400.0,528.0,3692.0,0.0,4804.0,1676.0,600.0,0.0,0.0,0.0,0.0,0.0
3079572,7,108541.8,59821.60000000002,10700.000000000004,4559.999999999996,8760.0,9876.0,5832.0,955.9999999999999,2639.9999999999995,6717.5999999999985,100.0,680.0000000000003,9000.0,0.0,0.0,2472.0
3080012,3,53509.0,53341.60000000002,5004.0,3260.0,9216.000000000004,16016.000000000004,2124.0,455.9999999999996,5876.000000000001,5953.599999999999,5436.0,0.0,0.0,0.0,0.0,7552.000000000004
3081493,4,62364.2,71293.59999999999,6240.0,3900.0,10344.0,14500.0,6000.0,2000.0,6600.0,20629.6,600.0,480.0,0.0,0.0,0.0,4972.0
3081572,6,86000.0,26364.000000000004,3736.0,1360.0000000000002,2640.0,1996.0,3600.0,892.0,1560.0,8048.0,612.0,0.0,1920.0,0.0,0.0,0.0
3082974,2,46111.6,44101.60000000002,4680.0,3200.0000000000036,14448.0,4052.0000000000036,5640.0,0.0,4520.0,3777.6000000000004,2104.0,0.0,1680.0,0.0,0.0,1920.0
3084573,7,105041.0,65986.80000000002,5459.999999999996,4140.000000000004,6359.999999999995,25532.000000000007,5704.0,2099.9999999999995,3008.0,8842.800000000001,3020.0,1000.0,820.0,0.0,0.0,5931.999999999995
3085372,3,56102.8,24308.0,3900.0,519.9999999999995,6060.0,2424.0,4284.0,900.0,2984.0,0.0,1296.0,1820.000000000004,0.0,120.0,0.0,1536.0
3085472,1,34000.0,19176.000000000007,3588.0,579.9999999999995,7968.0,2668.0,2388.0,403.9999999999996,1556.0,0.0,24.0,0.0,0.0,0.0,0.0,3164.0
3086253,1,4872.0,13122.800000000005,2600.000000000004,519.9999999999995,7200.0,0.0,452.0,684.0000000000002,0.0,1258.8000000000002,408.0,0.0,0.0,0.0,0.0,0.0
3086283,10,244501.6,78024.0,4160.000000000005,4572.000000000005,8304.0,36184.0,3060.0,479.9999999999996,3947.9999999999995,10912.0,4404.0,160.0,0.0,1840.0,0.0,4620.0
3087342,1,27808.0,36429.60000000001,7800.0,1560.0,6252.0,1556.0000000000005,6204.0,160.0,3152.0,5853.599999999999,1188.0,1664.000000000004,0.0,1040.0,0.0,2868.0
3088864,6,81098.8,76641.59999999996,3711.9999999999964,2019.9999999999964,25092.0,10899.999999999996,2428.0,340.0,6056.0,23965.600000000002,1824.0,4.0,300.0,0.0,0.0,12996.0
3088882,7,100594.4,71679.99999999997,14979.99999999996,4260.0,9000.0,7352.0,7920.0,500.0,13756.0,5480.0,2112.0,320.0,6000.0,0.0,0.0,8932.0
3090851,2,48550.8,38626.799999999996,5199.999999999995,1560.0,5904.0,2364.0000000000005,3776.0,0.0,14371.999999999998,4478.799999999999,972.0,0.0,0.0,0.0,0.0,5320.0
3090951,1,34245.0,20996.4,1800.0,1040.0000000000005,7296.0,0.0,936.0,800.0,1904.0,4628.4,1056.0,0.0,0.0,1536.0,0.0,0.0
3091723,1,37996.0,26311.999999999996,3120.0,1359.999999999996,10608.0,548.0,5400.0,480.0,3832.0,0.0,716.0,0.0,0.0,248.0,0.0,0.0
3091902,1,31621.8,36421.999999999985,3639.9999999999964,1635.9999999999998,5400.0,3157.9999999999995,1740.0,0.0,13684.0,2496.0,1620.0,0.0,3048.0,0.0,0.0,1100.0
3092053,8,121344.8,37447.999999999985,3639.9999999999964,780.0,9660.0,6631.999999999995,4340.0,0.0,3000.0,4560.0,1008.0,2627.9999999999964,0.0,1200.0,0.0,7588.0
3092113,1,31749.0,30158.800000000003,2600.000000000004,1040.0000000000005,9900.0,840.0,6456.0,680.0000000000002,4044.0,2182.8,960.0,1455.999999999996,0.0,0.0,0.0,0.0
3093291,1,-3143.0,64862.799999999974,4500.0,5319.999999999995,3432.0,22600.0,3796.0,863.9999999999998,2396.0,17214.800000000003,1200.0,3439.9999999999964,100.0,0.0,0.0,3024.0
3093471,7,98560.8,64554.799999999996,8268.0,468.0,6648.0,25095.999999999996,6044.0,892.0,1712.0,13462.8,1152.0,228.0,80.0,504.0,0.0,6020.0
3093481,10,198998.0,64313.599999999984,12156.0,1371.999999999996,10680.0,6679.999999999996,6700.0,1179.9999999999995,4716.0,17317.600000000002,1632.0,940.0,940.0,0.0,0.0,1156.0
3093891,2,48518.0,51673.600000000035,4680.0,2600.000000000004,3540.0,4920.0,5572.0,4680.000000000004,6320.0,7457.599999999999,4704.0,0.0,7200.0,0.0,0.0,1300.0
3095694,2,42141.0,37454.799999999996,4680.0,2600.000000000004,12360.0,652.0,2880.0,560.0000000000005,8140.0,3258.8,2300.0,24.0,0.0,0.0,0.0,0.0
3096351,1,15051.8,33462.8,4976.000000000005,3200.0000000000036,3480.0,5099.999999999996,4740.0,1200.0,1080.0,8098.800000000001,1232.0,0.0,0.0,356.0,0.0,2088.0
3096383,4,67407.0,42171.999999999985,3900.0,1204.0000000000005,10404.0,4904.0,5684.0,1660.0000000000002,4340.0,6552.0,1320.0,0.0,1920.0,284.0,0.0,2432.0
3097531,3,51374.4,47989.59999999999,6783.999999999996,1220.0000000000005,10572.0,6820.000000000005,5504.0,720.0,5888.0,6665.599999999999,2136.0,600.0,1080.0,0.0,0.0,5536.0
3098294,1,32439.0,27970.800000000003,4940.000000000005,1820.000000000004,240.00000000000037,5187.999999999996,3284.0,996.0,5216.0,4354.8,1332.0,300.0,300.0,0.0,0.0,200.0000000000004
3098361,3,51088.4,37728.00000000001,4976.000000000005,3200.0000000000036,5904.0,7551.999999999996,8212.0,360.0,1780.0,3936.0,1008.0,0.0,0.0,800.0,0.0,2572.0
3098761,10,166863.8,80268.00000000001,8840.000000000004,7920.0,21996.0,17512.000000000004,4440.0,320.0,7807.999999999999,5000.0,4732.0,900.0,800.0,0.0,0.0,5668.0
3099114,1,558.0,7142.000000000004,1352.000000000004,156.0,840.0,846.0,1908.0,0.0,840.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0
3099922,3,58174.0,23063.999999999993,7803.999999999995,1371.999999999996,6900.0,3447.9999999999995,580.0,159.99999999999963,1096.0,180.0,1524.0,0.0,0.0,0.0,0.0,0.0
3099942,2,46682.2,22198.8,4160.000000000005,2600.000000000004,2544.0,788.0000000000005,2616.0,111.99999999999997,3360.0,3414.8,920.0,363.9999999999996,0.0,1320.0,0.0,0.0
3100161,5,74155.2,47470.79999999995,5091.999999999995,3267.9999999999964,21600.0,3656.0,4084.0,108.0,5680.0,1722.8000000000002,960.0,1299.999999999996,0.0,0.0,0.0,0.0
3100832,6,82000.0,88386.79999999997,10899.999999999996,10588.000000000004,23752.0,17863.999999999996,3856.0,780.0,11548.0,1258.8000000000002,7840.0,0.0,0.0,0.0,0.0,17856.0
3101431,7,101949.4,50625.000000000044,1844.000000000004,1584.0,14388.0,16853.00000000004,4800.0,0.0,3036.0,4952.0,1788.0,1379.999999999996,0.0,0.0,0.0,5044.0
3101562,2,46793.2,50041.59999999999,3900.0,1560.0,17688.0,5224.0,4948.0,736.0,5916.0,3657.6000000000004,3100.0,96.0,3216.0,0.0,0.0,1788.0
3101953,1,31429.0,27811.99999999999,6363.999999999995,1960.0,3600.0,2468.0,5364.0,808.0,4680.0,360.0,1688.0,519.9999999999995,0.0,0.0,0.0,0.0
3102314,8,127084.0,65920.0,4320.000000000005,5536.0,23496.0,10987.999999999996,5644.0,3628.0,5547.999999999999,3112.0,2236.0,12.0,1400.0,0.0,0.0,19876.0
3102731,7,91355.4,105366.80000000003,6920.000000000005,2679.9999999999964,34800.0,10540.0,2500.0,4740.000000000001,13144.0,22470.800000000003,4892.0,0.0,1480.0,1200.0,0.0,9524.0
3103581,6,81324.4,48682.8,4880.000000000005,3744.0,16980.0,5103.999999999996,4732.0,440.0000000000004,2592.0,3062.7999999999997,3228.0,2760.0000000000036,1160.0,0.0,0.0,11308.0
3104284,8,127706.0,54967.999999999985,6399.999999999995,780.0,16391.999999999996,4780.000000000004,5300.0,4268.0,10384.000000000002,3520.0,1428.0,1616.0000000000002,100.0,0.0,0.0,5116.000000000001
3105531,1,18384.0,24408.0,5328.0,880.0,2991.999999999996,1760.0,2560.0,128.0,8988.0,340.0,1252.0,180.0,0.0,0.0,0.0,0.0
3105851,6,84584.0,39856.79999999999,7060.000000000004,3080.0000000000036,6876.0,4298.0,2036.0,2560.0000000000005,1728.0,9538.800000000001,2680.0,0.0,0.0,0.0,0.0,3504.0
3105864,1,26442.0,49329.600000000006,9099.999999999996,2600.000000000004,4200.0,10376.000000000007,4684.0,1088.0000000000002,5588.0,10725.6,968.0,0.0,0.0,0.0,0.0,2204.000000000004
3106144,2,40910.4,26417.6,4680.0,780.0,4416.0,2803.9999999999995,3580.0,455.9999999999996,2156.0,6549.599999999999,876.0,0.0,120.0,0.0,0.0,3144.0
3106481,1,28999.6,17421.599999999995,2883.999999999996,24.0,4836.0,356.0,1992.0000000000002,0.0,2056.0,4317.599999999999,436.0,519.9999999999995,0.0,0.0,0.0,0.0
3106531,3,57888.0,76694.80000000005,5648.000000000005,3900.000000000003,22128.0,6140.0,2424.0,6799.999999999999,13796.0,14158.800000000001,1320.0,380.0000000000004,0.0,0.0,0.0,11952.000000000004
3106591,2,42852.8,69722.80000000002,13520.000000000004,1499.999999999996,21600.0,4640.0,7920.0,451.9999999999996,3760.0000000000005,11446.800000000001,2864.0,1820.000000000004,200.0,0.0,0.0,4396.0
3108603,2,49290.6,22866.800000000003,1664.000000000004,260.0000000000004,6300.0,3824.0,1424.0,159.99999999999963,1140.0,3602.7999999999997,1808.0,1820.000000000004,0.0,864.0,0.0,0.0
3109411,5,76182.2,93184.00000000001,8439.999999999996,4980.0,41076.0,10516.000000000004,6300.0,2424.0000000000036,5464.000000000004,4452.0,5560.0,0.0,3972.0,0.0,0.0,8168.0
3109751,2,42034.0,22888.00000000001,4160.000000000005,624.0,8892.0,2568.0,788.0,424.0,1804.0,2372.000000000004,480.0,776.0000000000005,0.0,0.0,0.0,2508.0
3110971,8,113625.0,57708.000000000015,11960.000000000004,2340.0,12216.0,7451.999999999996,6564.0,1280.0,7716.0,2200.0,2780.0,780.0,2180.0,240.0,0.0,4284.0
3142135,8,115840.0,27688.400000000005,5679.999999999995,2600.000000000004,7800.0,1648.000000000004,2160.0,800.0000000000005,1916.0,4136.4,468.0,480.0,0.0,0.0,0.0,2632.0
3142171,1,38299.6,24724.000000000007,4976.000000000005,3200.0000000000036,10800.0,2552.0,480.0,0.0,1108.0,600.0,1008.0,0.0,0.0,0.0,0.0,0.0
3142761,10,185000.0,46122.79999999998,3855.999999999996,6079.999999999995,21684.0,5884.0,4800.0,39.999999999999964,2520.000000000001,1258.8000000000002,0.0,0.0,0.0,0.0,0.0,6264.0
3143011,4,68168.0,57096.0,8220.0,7719.999999999996,6000.000000000004,10620.0,7512.0,3067.999999999999,2880.0,7080.0,3876.0,120.0,0.0,0.0,0.0,5192.000000000005
3143511,4,64259.0,55191.999999999985,5280.0,1280.0000000000002,16052.0,5384.000000000005,4776.0,708.0000000000002,7648.0,12000.0,1536.0,0.0,0.0,528.0,0.0,7028.000000000001
3143701,9,159484.0,98795.99999999999,6051.999999999995,4180.000000000004,21276.0,29000.000000000004,10592.0,435.9999999999996,14320.0,-20.0,4560.0,0.0,8400.0,0.0,0.0,6516.0
3144001,3,54035.4,53103.99999999997,6296.000000000001,3491.9999999999964,22800.0,864.0,6608.0,0.0,10572.0,912.0,1560.0,0.0,0.0,0.0,0.0,0.0
3144561,2,47703.0,50872.79999999997,5399.999999999995,2547.9999999999964,1200.0,9418.0,4940.0,83.99999999999997,10260.0,9662.800000000001,940.0,924.0,4200.0,1296.0,0.0,944.0000000000005
3144581,8,129655.0,70900.00000000001,4860.0,2600.000000000004,26844.0,10880.0,3676.0,800.0,15460.000000000002,2160.0,1140.0,200.0,840.0,1440.0,0.0,19152.0
3145373,2,42000.0,9571.999999999996,780.0,260.0000000000004,3000.0,0.0,2592.0,48.0,852.0,651.9999999999995,888.0,416.0000000000004,84.0,0.0,0.0,0.0
3145451,10,191893.4,93906.79999999999,10412.000000000004,6519.999999999996,9312.0,20844.0,7420.0,7192.0,14087.999999999996,13202.800000000005,3636.0,1280.0,0.0,0.0,0.0,3096.0
3145561,4,68686.6,31394.8,8840.000000000004,2004.0,3700.0,2760.0,6576.0,2000.0,2448.0,1258.8000000000002,560.0,1248.0,0.0,0.0,0.0,368.0
3145951,2,43000.0,58812.00000000002,5600.000000000004,7600.0,12828.0,6636.0,3628.0,6496.000000000001,3968.0,0.0,7544.0,2912.000000000004,1600.0,0.0,0.0,0.0
3145981,3,51836.0,34446.8,5876.000000000005,260.0000000000004,5460.0,3764.0,4096.0,172.0,5884.0,4846.8,936.0,2436.000000000003,272.0,444.0,0.0,1256.0
3147041,3,56589.0,47478.8,5875.9999999999945,2688.000000000004,8280.0,4959.999999999996,3056.0,3856.0000000000005,7896.0,5422.8,332.0,620.0,3384.0,1108.0,0.0,7012.0
3147051,1,35518.0,38289.60000000001,3120.0,3400.0000000000036,3972.0,4180.0,3136.0,1635.9999999999998,5684.0,2517.6000000000004,1844.0,0.0,8800.0,0.0,0.0,3480.0
3147131,1,18759.2,23807.999999999993,7779.999999999996,3512.0000000000005,7752.0,0.0,1164.0,0.0,2400.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0
3147341,2,48296.0,48681.6,8435.999999999996,1356.0000000000002,10116.0,5532.0,3796.0,1592.0,9280.000000000002,4285.6,1988.0,1099.9999999999998,1200.0,0.0,0.0,1128.0
3147845,1,25000.0,24740.0,3404.0000000000036,24.0,10800.0,3600.0,2136.0,1440.0,339.9999999999996,0.0,2996.0,0.0,0.0,0.0,0.0,0.0
3148751,1,7559.0,46014.799999999996,6240.0,780.0,12696.0,11376.0,2400.0,660.0,6684.0,4278.799999999999,720.0,0.0,180.0,0.0,0.0,1560.0
3149041,1,28800.0,39708.000000000015,6500.000000000004,3120.0,72.0,7352.0,7728.0,800.0,9376.0,3560.000000000004,1200.0,0.0,0.0,0.0,0.0,36.0
3149211,1,3756.0,62073.59999999999,11140.000000000002,260.0000000000004,10632.0,19892.0,5340.0,1788.0000000000002,4080.0,5801.6,2300.0,240.0,600.0,0.0,0.0,3228.0
3149381,8,124538.8,71798.79999999996,5199.999999999995,1299.999999999996,26016.0,5680.0,7980.0,1200.0,9280.0,3270.7999999999997,10192.0,1560.0,120.0,0.0,0.0,5748.0
3150281,1,12669.0,37709.600000000006,10520.000000000004,1299.999999999996,5700.0,4520.0,4716.0,0.0,4540.0,3957.6000000000004,1632.0,624.0,200.0,0.0,0.0,2888.0
3150321,1,27800.0,41881.6,8499.999999999996,1040.0000000000005,11400.0,3648.000000000004,3996.0,1240.0000000000002,2516.0,6477.599999999999,1944.0,1120.0,0.0,0.0,0.0,3516.0
3150411,3,52594.0,57985.600000000035,14300.00000000004,4680.0,10080.0,4416.0,5444.0,444.0000000000004,5804.0,4385.599999999999,1920.0,140.0,6060.0,312.0,0.0,0.0
3151051,1,23526.0,68805.6,4575.999999999995,7199.999999999996,15108.0,6068.0,2036.0,5872.0,7984.0,14761.600000000042,4740.0,460.0,0.0,0.0,0.0,6816.0
3151391,9,130848.6,55161.99999999996,6279.999999999995,5199.999999999995,12240.0,6520.0,4556.0,2320.000000000001,2856.000000000001,5184.0,772.0,9.999999999999996,7860.0,1364.0,0.0,3488.0
3151701,6,87000.0,65212.0,6560.000000000005,2627.9999999999964,14400.0,5600.0,3560.0,1940.0,9780.0,8980.0,3064.0,2000.0,5200.0,1500.0,0.0,2712.0
3152501,4,60658.0,50846.79999999999,6400.0,819.9999999999995,8172.0,5216.000000000004,4744.0,1240.0,10180.0,7078.800000000001,3540.0,2655.9999999999964,800.0,0.0,0.0,0.0
3152511,2,45319.8,54844.0,9360.0,1040.0000000000005,9240.0,6435.999999999996,4248.0,359.9999999999996,7096.0,5028.0,10296.0,1740.0,0.0,0.0,0.0,3692.0
3152691,10,264273.4,110301.00000000001,12080.0,7559.999999999996,21212.0,27673.00000000004,5616.0,1419.9999999999995,16680.0,14120.0,1300.0,0.0,2400.0,240.0,0.0,7340.0
3164621,6,83296.6,76661.59999999998,5400.0,4479.999999999996,20400.0,17848.0,6636.0,1200.0,11400.0,4957.6,3300.0,600.0,360.0,80.0,0.0,9480.0
3165791,1,37454.0,25784.000000000015,5648.000000000005,3900.000000000003,10428.0,2660.000000000004,2080.0,0.0,0.0,0.0,1068.0,0.0,0.0,0.0,0.0,6524.0
3165961,1,37538.6,25201.600000000006,3404.0000000000036,1064.0000000000005,10440.0,668.0,1271.9999999999995,564.0,1908.0,4749.6,0.0,675.9999999999995,0.0,456.0,0.0,0.0
3166281,2,46791.0,39314.799999999996,3680.0000000000027,8619.999999999996,7200.0,1676.0,1508.0,3356.0,4476.0,3694.8,2892.0,1611.999999999996,600.0,0.0,0.0,0.0
3167131,1,29698.4,25974.8,3900.0,1040.0000000000005,9600.0,624.0,3180.0,1340.0,3076.0,2086.8,1128.0,0.0,0.0,0.0,0.0,0.0
3167261,4,66895.2,87413.6,11080.000000000004,6260.0,7332.0,14144.000000000004,6860.0,2343.9999999999995,2892.0,26285.6,3176.0,0.0,7040.0,0.0,0.0,2408.0
3167421,6,83500.0,59820.00000000001,5960.0,2720.0,15000.0,8568.0,3864.0,2359.9999999999995,11180.0,2324.0,7444.0,0.0,0.0,400.0,0.0,0.0
3168051,1,3362.4,83244.00000000003,13520.00000000004,5199.999999999995,13296.0,8228.0,4300.0,1199.9999999999998,15004.0,18500.0,3996.0,0.0,0.0,0.0,0.0,1860.0
3169281,10,181677.2,34954.799999999996,3572.0000000000036,1560.0,7260.0,3555.999999999996,8124.0,148.0,6972.0,1270.8000000000002,0.0,0.0,1800.0,692.0,0.0,3300.0
3169541,1,27772.0,22259.999999999996,3380.0000000000036,1767.999999999996,5172.0,920.0,4892.0,300.0,2808.0,2112.0000000000005,420.0,24.0,0.0,464.0,0.0,1572.0
3169811,10,243801.4,61721.6,6480.0,3900.0,24000.0,10192.0,5120.0,1440.0,2188.0,7357.599999999999,1044.0,0.0,0.0,0.0,0.0,0.0
3169921,8,110106.2,37943.99999999999,3380.000000000001,3120.0,2400.0,8328.0,10640.0,240.0,4240.0,1440.0,2476.0,1200.0,480.0,0.0,0.0,0.0
3170291,1,9310.0,81109.59999999998,7520.000000000004,1980.0,35880.0,9596.0,5456.0,935.9999999999995,9916.0,5277.599999999999,1428.0,0.0,3120.0,0.0,0.0,13927.999999999996
3171351,2,44412.0,26075.999999999996,1299.999999999996,200.0,11700.0,1840.0,2856.0,540.0,7532.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0
3171451,1,38174.8,59769.599999999984,2079.999999999996,519.9999999999995,1932.0,37472.0,5080.0,0.0,3400.0,8805.599999999999,480.0,0.0,0.0,0.0,0.0,1336.0
3171521,8,115625.0,59385.600000000035,6800.000000000004,2900.0000000000036,8772.0,5283.999999999996,4804.0,1092.0,6000.0,16809.6,4256.0,1200.0,1468.0,0.0,0.0,2456.0
3172131,1,37772.0,32956.0,7800.0,260.0000000000004,15959.999999999996,2240.0,2696.0,260.0000000000004,360.0,2660.0,720.0,0.0,0.0,0.0,0.0,10435.999999999996
3172221,7,106469.2,56487.99999999999,6296.000000000001,3491.9999999999964,23296.0,7680.0,5552.0,344.0,6492.0,2340.0,892.0,0.0,0.0,104.0,0.0,19876.0
3172991,3,56825.4,36940.00000000003,2628.000000000004,1220.0000000000002,7008.0,8584.000000000007,5076.0,331.9999999999996,4048.0,1392.0,4252.0,2160.0,240.0,0.0,0.0,2144.0
3173141,1,30840.6,42335.999999999956,12999.99999999996,1299.999999999996,11460.0,3484.0,4540.0,480.0,4800.0,1200.0,1712.0,0.0,360.0,0.0,0.0,4140.0
3173491,1,24887.0,23446.800000000003,5199.999999999995,1040.0000000000005,7800.0,120.0,2436.0,0.0,984.0,2506.7999999999997,1500.0,260.0000000000004,0.0,1600.0,0.0,0.0
3173521,1,30011.0,31882.8,4160.000000000005,1299.999999999996,4116.0,2612.0000000000005,3648.0,1272.0,2880.0,8454.8,984.0,632.0,1200.0,624.0,0.0,2656.0
3173571,6,83336.6,71718.79999999996,5199.999999999995,2520.0,33324.0,2372.0000000000005,3232.0,0.0,6524.0,11498.799999999997,3408.0,3639.9999999999964,0.0,0.0,0.0,3936.0
2900555,1,33641.2,37503.60000000001,8320.0,2600.000000000004,2508.0,3998.0,4384.0,1040.0,2620.0,7729.599999999999,1364.0,300.0,2640.0,0.0,0.0,504.0
2902325,9,133256.4,56832.0,4680.0,5199.999999999995,11520.0,12512.000000000004,8472.0,4160.000000000004,3544.0,5760.0,984.0,0.0,0.0,0.0,0.0,2752.0
2903145,1,35818.0,65805.59999999999,5863.999999999998,1676.0000000000002,20196.0,11212.0,6216.0,1740.0000000000002,4980.0,9089.6,2884.0,0.0,1948.0,0.0,0.0,2004.0
2903755,1,11190.0,62665.60000000001,5640.0,664.0,13860.0,12680.0,3628.0,135.99999999999963,1824.0,14261.6,792.0,1180.0,6640.0,1360.0,0.0,8692.0
2904655,8,127895.4,23820.000000000004,3144.0,2923.9999999999964,2136.0,5740.000000000005,3620.0,400.0,2308.0,2600.000000000004,948.0,0.0,0.0,0.0,0.0,0.0
2905425,6,88199.0,49598.799999999974,3159.999999999996,1040.0000000000005,7824.0,5116.0,11488.0,100.0,1272.0,8230.8,2168.0,0.0,8480.0,720.0,0.0,4172.0
2906875,8,112000.0,48032.0,5199.999999999995,2900.0000000000036,12600.0,14324.0,4100.0,512.0,4864.0,1740.0,1588.0,0.0,0.0,204.0,0.0,6456.0
2907185,1,18524.8,81490.60000000003,4680.0,2760.0,19560.0,20457.00000000004,8888.0,0.0,4900.0,14117.600000000002,4128.0,0.0,2000.0,0.0,0.0,9008.0
