,iFoodAtHome,iFoodAway,iHousing,iUtilites,iClothingAndBeauty,iTransportation,iHealthcare,iEntertainment,iMiscellaneous,iCharitableAndFamilyGiving,iInsurance,iEducation,iHousingPrinciple,ExpInc
0,0.13994608035830614,0.06976554272832793,0.27920730777068675,0.1060865052789356,0.025564873762485577,0.14021222646249512,0.13475493214759118,0.0531030148748575,0.029698861436617326,0.042434527872772514,0.00402782618766307,0.002015583466870378,0.026817282347609085,1.0
1,0.13788153692355629,0.06590721723099294,0.26207010152679683,0.11795187214374739,0.026529068861653512,0.14757088699626092,0.1372327943238471,0.051864516254673865,0.0180783749221022,0.045410764826547566,0.00837441901225592,0.0022614704507685915,0.021132212037806398,1.0
2,0.12787663809595506,0.06652160249309633,0.23917425744230594,0.1031906351158064,0.025638061302160075,0.15929247159956553,0.16347322347171786,0.059396251035105777,0.016180809228662482,0.05216365485242051,0.0049455053407275445,0.0028463168158533395,0.02069972552520042,1.0
3,0.12545992222300192,0.0673620442803114,0.2512840640942792,0.10072414511809516,0.02586718839189301,0.16711371508230682,0.15007341997798448,0.05465939309642736,0.020768375156187648,0.05271706286572523,0.007960464232111867,0.00317140789353789,0.02716172609216145,1.0
4,0.11724276110792531,0.06226679287084569,0.2556240313023212,0.09483345884661357,0.02743144556753881,0.19641584737585124,0.139390673326931,0.058521660828571895,0.016651121443886353,0.05072187408599847,0.007655388895414045,0.004357268370423084,0.03111278462151413,0.8955764134785779
5,0.11418720654771156,0.06552429857537401,0.25817353758495065,0.09018923562777653,0.028857387098261793,0.1854400695489396,0.1411792661493765,0.05372343877831617,0.01795108174903969,0.06521430023211447,0.008226484960383407,0.00246653640473657,0.03113284325698094,0.7602269759645107
6,0.10667037728230146,0.06218009582119198,0.2791821730383757,0.08165046000720297,0.0342118761527464,0.19221334584756644,0.13710615634788112,0.051919697912233026,0.013009891337167635,0.05831814527423996,0.008659012612455299,0.006173082030070538,0.031294495556355884,0.7353016310344597
7,0.10547572356892924,0.06113498288922213,0.26996148701723166,0.08378667968513971,0.027437496223544213,0.22161598662997323,0.12584146301270535,0.05317421408521881,0.01765201264494724,0.0559775458805047,0.009614856439749738,0.007324092689330894,0.038996197452334264,0.6514382521910513
8,0.0956918296008833,0.06400908387235968,0.26233550907925535,0.0769102463400903,0.03009890158371223,0.21254496609157655,0.11803420405675749,0.0772513166089202,0.017650203198438845,0.07094965131537773,0.007147232281458162,0.012303300144328273,0.044926590743965565,0.6254120208993758
9,0.09497356018905395,0.0632762359723524,0.3079777012419776,0.08412810649452879,0.031625430936777894,0.2017181648098465,0.10638584305725188,0.06113438009948902,0.014536962167782564,0.06935798455224865,0.00900625443341893,0.016158226113669197,0.0602788500683973,0.530103325285215
10,0.10066455773508584,0.06238258798750702,0.344223903422898,0.07569696205979036,0.037755543080518726,0.15341787925395195,0.10331676615118857,0.07416266958908244,0.028287602863625624,0.049104494181733654,0.018672485698923613,0.01228969841181924,0.059975392304568484,0.48081092963396027
11,0.0807542723568996,0.07396104519575841,0.2994416600905771,0.06493954469644975,0.04060666622053785,0.20059223061282042,0.07796456638057309,0.06316138731405778,0.015811925885288212,0.09689713099301053,0.007193557727506028,0.022907421482136904,0.04423130119503254,0.4144546644216035
12,0.09221068248492152,0.06185477484811565,0.317259722152093,0.06818953200199039,0.04438542922215865,0.21647627494099594,0.0847982246282645,0.05660928326036627,0.026094565268010027,0.05106723553403389,0.01041942558356352,0.011186940130251339,0.04055219331247321,0.3549549208126181
13,0.06577902108026179,0.07015299042134149,0.31280538740261665,0.045379891805560096,0.03967901678708628,0.20657496298339378,0.07340014558292886,0.06661063933597346,0.04182554036416011,0.07820786041288541,0.012337007731117072,0.027777038005384246,0.04052937356665534,0.40805024891192676
